"MLocID","StationDes","Lat_DD","Long_DD","AU_ID","MonLocType","Period","OWRD_Basin","data_period_start","data_period_end","IR_category","total_violations","max_violations_3yr","max_3yr_results_in_crit_period","total_spawn_violations","max_spawn_violations_3yr"
"ONF-056","NFCrookedR_nc4545_LTWT",44.32365718,-120.2365687,"OR_WS_170703040304_05_102427","River/Stream","Year round","Deschutes",2016-02-29,2016-07-05,"Cat5",258,258,260,NA,NA
"ONF-057","OC4350_WT",44.41269311,-120.3838552,"OR_WS_170703050201_05_102453","River/Stream","Year round","Deschutes",2015-06-29,2016-06-22,"Cat5",4,4,92,NA,NA
"ONF-059","OchocoCr_oc3955_WT",44.396094,-120.4301537,"OR_WS_170703050205_05_102456","River/Stream","Year round","Deschutes",2009-07-07,2009-10-01,"Cat5",37,27,86,NA,NA
"ONF-060","OchocoCr_oc4020_LTWT",44.39632409,-120.4177883,"OR_WS_170703050201_05_102453","River/Stream","Year round","Deschutes",2008-06-25,2009-10-01,"Cat5",38,38,176,NA,NA
"ONF-061","PetersonCr_px3650_WT",44.37219075,-120.5334008,"OR_WS_170703050204_05_102455","River/Stream","Year round","Deschutes",2008-07-12,2008-10-16,"Cat5",43,43,81,NA,NA
"ONF-065","SearsCr_se3960_WT",44.40422577,-120.5138549,"OR_WS_170703050204_05_102455","River/Stream","Year round","Deschutes",2008-07-12,2009-09-21,"Cat5",64,64,160,NA,NA
"ONF-066","SherwoodCr_SH4200_LTWT",44.06715251,-120.492121,"OR_WS_170703040604_05_102438","River/Stream","Year round","Deschutes",2014-10-09,2015-06-10,"Cat3",0,0,0,NA,NA
"ONF-067","ShotgunCrEF_sg5175_WT",44.05988406,-120.3597751,"OR_WS_170703040602_05_102436","River/Stream","Year round","Deschutes",2008-06-27,2009-10-06,"Cat2",0,0,176,NA,NA
"ONF-068","ShotgunCrEF_sg5195_WT",44.05819896,-120.3595055,"OR_WS_170703040602_05_102436","River/Stream","Year round","Deschutes",2008-06-27,2009-10-06,"Cat2",0,0,176,NA,NA
"ONF-069","SugarCr_6201_WT",44.23503612,-119.8040434,"OR_WS_170703030703_05_102401","River/Stream","Year round","Deschutes",2013-07-29,2016-05-24,"Cat5",17,17,248,NA,NA
"ONF-072","TroutCr_tr3630_LTWT",44.56305126,-120.5985343,"OR_WS_170703070103_05_102546","River/Stream","Year round","Deschutes",2009-06-26,2009-09-21,"Cat5",7,7,83,NA,NA
"ONF-073","TroutCr_tr3695_WT",44.55890528,-120.5947238,"OR_WS_170703070103_05_102546","River/Stream","Year round","Deschutes",2012-06-06,2012-12-30,"Cat3B",1,1,92,NA,NA
"ONF-074","TroutCr_tr3850_WT",44.55152443,-120.5904722,"OR_WS_170703070103_05_102546","River/Stream","Year round","Deschutes",2014-06-10,2015-05-27,"Cat5",17,17,92,NA,NA
"ONF-074","TroutCr_tr3850_WT",44.55152443,-120.5904722,"OR_WS_170703070103_05_102546","River/Stream","Spawn","Deschutes",2015-01-01,2015-05-15,"Cat2",NA,NA,NA,0,0
"ONF-075","TroutCr_tr3860_WT",44.54904472,-120.5878233,"OR_WS_170703070103_05_102546","River/Stream","Year round","Deschutes",2009-06-26,2009-09-21,"Cat5",8,8,83,NA,NA
"ONF-079","WolfCrN_5301_LTWT",44.24870504,-119.9078812,"OR_WS_170703030901_05_102406","River/Stream","Year round","Deschutes",2015-08-06,2016-05-24,"Cat5",17,17,91,NA,NA
"ONF-081","WolfECr_6107_WT",44.32468569,-119.8151256,"OR_WS_170703030902_05_102407","River/Stream","Year round","Deschutes",2013-06-19,2016-05-24,"Cat5",10,10,275,NA,NA
"SNF-003","0079_LTWT",44.52303629,-123.8328657,"OR_WS_171002050301_02_106155","River/Stream","Year round","Mid Coast",2008-06-26,2015-10-20,"Cat2",0,0,272,NA,NA
"SNF-004","0109_LTWT",44.23339645,-123.8564893,"OR_WS_171002050202_02_106151","River/Stream","Year round","Mid Coast",2008-06-18,2013-11-04,"Cat2",0,0,184,NA,NA
"SNF-004","0109_LTWT",44.23339645,-123.8564893,"OR_WS_171002050202_02_106151","River/Stream","Spawn","Mid Coast",2009-10-01,2013-11-04,"Cat2",NA,NA,NA,0,0
"SNF-006","0146",44.46737967,-123.9629059,"OR_WS_171002050303_02_106176","River/Stream","Year round","Mid Coast",2009-07-14,2009-10-07,"Cat5",60,60,79,NA,NA
"SNF-006","0146",44.46737967,-123.9629059,"OR_WS_171002050303_02_106176","River/Stream","Spawn","Mid Coast",2009-10-01,2009-10-07,"Cat5",NA,NA,NA,2,2
"SNF-011","0189_LTWT",44.24801919,-123.8304939,"OR_WS_171002050202_02_106151","River/Stream","Year round","Mid Coast",2008-06-19,2015-10-21,"Cat5",239,148,261,NA,NA
"SNF-011","0189_LTWT",44.24801919,-123.8304939,"OR_WS_171002050202_02_106151","River/Stream","Spawn","Mid Coast",2009-10-01,2015-10-21,"Cat5",NA,NA,NA,48,44
"SNF-014","0197_LTWT",44.36598041,-123.8648655,"OR_WS_171002050403_02_106159","River/Stream","Year round","Mid Coast",2008-07-10,2008-10-26,"Cat2",0,0,83,NA,NA
"SNF-014","0197_LTWT",44.36598041,-123.8648655,"OR_WS_171002050403_02_106159","River/Stream","Spawn","Mid Coast",2008-10-01,2008-10-26,"Cat2",NA,NA,NA,0,0
"SNF-017","0248_LTWT",43.97558527,-123.7408968,"OR_WS_171002060803_02_106438","River/Stream","Year round","Mid Coast",2008-07-16,2008-10-13,"Cat2",0,0,77,NA,NA
"SNF-019","0367_LTWT",44.9531895,-123.9108063,"OR_WS_171002040708_02_106140","River/Stream","Year round","Mid Coast",2017-06-22,2017-08-31,"Cat2",0,0,62,NA,NA
"SNF-021","2012_LTWT",44.23423907,-123.8600482,"OR_WS_171002050202_02_106151","River/Stream","Year round","Mid Coast",2008-06-18,2013-11-04,"Cat5",4,4,184,NA,NA
"SNF-021","2012_LTWT",44.23423907,-123.8600482,"OR_WS_171002050202_02_106151","River/Stream","Spawn","Mid Coast",2009-10-01,2013-11-04,"Cat2",NA,NA,NA,0,0
"SNF-022","2016_LTWT",44.3706907,-123.8758283,"OR_WS_171002050403_02_106159","River/Stream","Year round","Mid Coast",2008-07-10,2008-10-26,"Cat2",0,0,83,NA,NA
"SNF-022","2016_LTWT",44.3706907,-123.8758283,"OR_WS_171002050403_02_106159","River/Stream","Spawn","Mid Coast",2008-10-01,2008-10-26,"Cat2",NA,NA,NA,0,0
"SNF-023","2023-North Fk Cape Ck_LTWT",44.14479007,-124.0543362,"OR_WS_171002050703_02_106165","River/Stream","Year round","Mid Coast",2008-07-03,2008-10-23,"Cat2",0,0,90,NA,NA
"SNF-025","2039_LTWT",44.24506118,-123.8463978,"OR_WS_171002050202_02_106151","River/Stream","Year round","Mid Coast",2008-06-19,2012-08-17,"Cat5",28,17,171,NA,NA
"SNF-025","2039_LTWT",44.24506118,-123.8463978,"OR_WS_171002050202_02_106151","River/Stream","Spawn","Mid Coast",2009-10-01,2015-10-21,"Cat5",NA,NA,NA,23,23
"SNF-026","2040_LTWT",44.24425508,-123.8486542,"OR_WS_171002050202_02_106151","River/Stream","Year round","Mid Coast",2008-06-19,2015-10-21,"Cat5",88,60,261,NA,NA
"SNF-026","2040_LTWT",44.24425508,-123.8486542,"OR_WS_171002050202_02_106151","River/Stream","Spawn","Mid Coast",2009-10-01,2015-10-21,"Cat5",NA,NA,NA,35,30
"SNF-028","2079",44.37909033,-123.9280579,"OR_WS_171002050404_02_106175","River/Stream","Year round","Mid Coast",2008-06-24,2008-10-07,"Cat2",0,0,92,NA,NA
"SNF-030","2081",44.36748668,-123.9289427,"OR_WS_171002050404_02_106175","River/Stream","Year round","Mid Coast",2008-06-24,2008-10-07,"Cat2",0,0,92,NA,NA
"SNF-034","2085",44.45327903,-123.9018142,"OR_WS_171002050303_02_106176","River/Stream","Year round","Mid Coast",2009-07-15,2009-10-06,"Cat2",0,0,78,NA,NA
"SNF-034","2085",44.45327903,-123.9018142,"OR_WS_171002050303_02_106176","River/Stream","Spawn","Mid Coast",2009-10-01,2009-10-06,"Cat2",NA,NA,NA,0,0
"SNF-039","2100_LTWT",44.30713552,-124.0149405,"OR_WS_171002050602_00_106163","River/Stream","Year round","Mid Coast",2008-06-25,2015-10-06,"Cat2",0,0,277,NA,NA
"SNF-039","2100_LTWT",44.30713552,-124.0149405,"OR_WS_171002050602_00_106163","River/Stream","Spawn","Mid Coast",2008-10-15,2014-10-27,"Cat5",NA,NA,NA,2,2
"SNF-040","2120",44.51767087,-123.4997918,"OR_WS_170900030204_02_104256","River/Stream","Year round","Willamette",2010-06-24,2012-10-31,"Cat5",5,5,276,NA,NA
"SNF-041","2121",44.51844395,-123.5000508,"OR_WS_170900030204_02_104256","River/Stream","Year round","Willamette",2010-06-10,2012-10-31,"Cat2",0,0,276,NA,NA
"SNF-042","2122",44.52082002,-123.4980371,"OR_WS_170900030204_02_104256","River/Stream","Year round","Willamette",2010-06-10,2012-11-01,"Cat5",5,5,276,NA,NA
"SNF-043","2123",44.52491253,-123.4879579,"OR_WS_170900030204_02_104256","River/Stream","Year round","Willamette",2010-06-10,2012-11-01,"Cat2",0,0,276,NA,NA
"SNF-044","2124",44.52500749,-123.481144,"OR_WS_170900030204_02_104256","River/Stream","Year round","Willamette",2010-06-10,2012-11-01,"Cat5",14,14,276,NA,NA
"SNF-045","2125",44.51258193,-123.460317,"OR_WS_170900030204_02_104256","River/Stream","Year round","Willamette",2010-06-10,2012-11-01,"Cat5",4,4,276,NA,NA
"SNF-046","2126",44.51156694,-123.462348,"OR_WS_170900030204_02_104256","River/Stream","Year round","Willamette",2010-06-10,2012-10-31,"Cat2",0,0,276,NA,NA
"SNF-047","2127",44.50235807,-123.4699613,"OR_WS_170900030204_02_104256","River/Stream","Year round","Willamette",2010-06-10,2012-10-31,"Cat2",0,0,276,NA,NA
"SNF-048","2128",44.50053147,-123.4402205,"OR_WS_170900030204_02_104256","River/Stream","Year round","Willamette",2011-06-14,2012-11-01,"Cat5",19,19,184,NA,NA
"SNF-049","2129",44.50040398,-123.4818583,"OR_WS_170900030204_02_104256","River/Stream","Year round","Willamette",2010-06-24,2012-11-13,"Cat2",0,0,276,NA,NA
"SNF-050","2130",44.50797512,-123.4536938,"OR_WS_170900030204_02_104256","River/Stream","Year round","Willamette",2010-06-24,2012-11-06,"Cat5",12,12,276,NA,NA
"SNF-051","2131",44.52105959,-123.4795286,"OR_WS_170900030204_02_104256","River/Stream","Year round","Willamette",2010-06-10,2011-10-25,"Cat2",0,0,184,NA,NA
"SNF-052","2132",44.50933223,-123.4553357,"OR_WS_170900030204_02_104256","River/Stream","Year round","Willamette",2010-06-10,2011-10-25,"Cat5",2,2,184,NA,NA
"SNF-053","2133",44.50528175,-123.5153773,"OR_WS_170900030204_02_104256","River/Stream","Year round","Willamette",2010-07-08,2011-10-20,"Cat2",0,0,177,NA,NA
"SNF-054","2134",44.52525944,-123.4917216,"OR_WS_170900030204_02_104256","River/Stream","Year round","Willamette",2012-06-06,2012-08-27,"Cat5",74,74,58,NA,NA
"SNF-055","2136",44.52476802,-123.4918641,"OR_WS_170900030204_02_104256","River/Stream","Year round","Willamette",2011-06-14,2012-10-31,"Cat5",20,20,184,NA,NA
"SNF-056","2150",44.36831315,-124.0258695,"OR_WS_171002050405_02_106174","River/Stream","Year round","Mid Coast",2011-07-26,2014-11-06,"Cat2",0,0,212,NA,NA
"SNF-057","2151",44.41581045,-123.9398965,"OR_WS_171002050405_02_106174","River/Stream","Year round","Mid Coast",2011-07-27,2014-11-06,"Cat2",0,0,237,NA,NA
"SNF-057","2151",44.41581045,-123.9398965,"OR_WS_171002050405_02_106174","River/Stream","Spawn","Mid Coast",2011-10-15,2014-11-06,"Cat5",NA,NA,NA,8,8
"SNF-058","2152",44.41840706,-123.934651,"OR_WS_171002050405_02_106174","River/Stream","Year round","Mid Coast",2012-08-03,2014-11-06,"Cat2",0,0,199,NA,NA
"SNF-058","2152",44.41840706,-123.934651,"OR_WS_171002050405_02_106174","River/Stream","Spawn","Mid Coast",2013-10-15,2014-11-06,"Cat2",NA,NA,NA,0,0
"SNF-059","2153",44.41957021,-123.9336806,"OR_WS_171002050405_02_106174","River/Stream","Year round","Mid Coast",2012-08-03,2014-11-06,"Cat2",0,0,199,NA,NA
"SNF-059","2153",44.41957021,-123.9336806,"OR_WS_171002050405_02_106174","River/Stream","Spawn","Mid Coast",2013-10-15,2014-11-06,"Cat5",NA,NA,NA,10,10
"SNF-060","2154",44.35937514,-123.7753724,"OR_WS_171002050205_02_106154","River/Stream","Year round","Mid Coast",2012-07-13,2014-11-11,"Cat2",0,0,227,NA,NA
"SNF-061","2155",44.35354872,-123.7668968,"OR_WS_171002050205_02_106154","River/Stream","Year round","Mid Coast",2012-07-13,2014-11-11,"Cat2",0,0,227,NA,NA
"SNF-062","2156",44.36794214,-124.0250182,"OR_WS_171002050405_02_106174","River/Stream","Year round","Mid Coast",2014-07-18,2014-11-06,"Cat2",0,0,75,NA,NA
"SNF-063","2160",44.52866909,-123.4964328,"OR_WS_170900030204_02_104256","River/Stream","Year round","Willamette",2012-06-12,2012-10-31,"Cat2",0,0,92,NA,NA
"SNF-067","2164",44.52629985,-123.4938263,"OR_WS_170900030204_02_104256","River/Stream","Year round","Willamette",2012-06-12,2012-10-31,"Cat5",37,37,92,NA,NA
"SNF-068","2165",44.52629961,-123.4938813,"OR_WS_170900030204_02_104256","River/Stream","Year round","Willamette",2012-06-12,2012-10-31,"Cat2",0,0,92,NA,NA
"SNF-069","2166",44.50747952,-123.4533595,"OR_WS_170900030204_02_104256","River/Stream","Year round","Willamette",2012-06-07,2012-11-01,"Cat2",0,0,92,NA,NA
"SNF-070","2167",44.50782875,-123.4524638,"OR_WS_170900030204_02_104256","River/Stream","Year round","Willamette",2012-06-07,2012-11-02,"Cat5",7,7,92,NA,NA
"SNF-072","2170",44.51548154,-123.4738437,"OR_WS_170900030204_02_104256","River/Stream","Year round","Willamette",2013-05-27,2013-10-20,"Cat2",0,0,92,NA,NA
"SNF-076","4048",43.99496214,-123.9880074,"OR_WS_171002060804_02_106406","River/Stream","Year round","Mid Coast",2009-07-22,2009-11-09,"Cat2",0,0,71,NA,NA
"SNF-076","4048",43.99496214,-123.9880074,"OR_WS_171002060804_02_106406","River/Stream","Spawn","Mid Coast",2009-10-15,2009-11-09,"Cat2",NA,NA,NA,0,0
"SNF-077","4049-Karnowsky Ck",43.99778615,-123.9889923,"OR_WS_171002060804_02_106406","River/Stream","Year round","Mid Coast",2008-07-15,2008-10-02,"Cat5",4,4,78,NA,NA
"SNF-080","4067_LTWT",43.8422364,-124.0298222,"OR_WS_171002070104_02_106387","River/Stream","Year round","Mid Coast",2008-07-18,2008-10-14,"Cat2",0,0,75,NA,NA
"SNF-082","4077",44.21124978,-123.702763,"OR_WS_171002060401_02_106166","River/Stream","Year round","Mid Coast",2015-07-14,2015-10-28,"Cat5",41,41,79,NA,NA
"SNF-082","4077",44.21124978,-123.702763,"OR_WS_171002060401_02_106166","River/Stream","Spawn","Mid Coast",2015-10-15,2015-10-28,"Cat3B",NA,NA,NA,1,1
"SNF-083","4084",43.99193748,-123.9828137,"OR_WS_171002060804_02_106406","River/Stream","Year round","Mid Coast",2008-07-15,2009-11-09,"Cat5",7,7,149,NA,NA
"SNF-083","4084",43.99193748,-123.9828137,"OR_WS_171002060804_02_106406","River/Stream","Spawn","Mid Coast",2009-10-15,2009-11-09,"Cat2",NA,NA,NA,0,0
"SNF-084","4086",43.99490951,-123.9876858,"OR_WS_171002060804_02_106406","River/Stream","Year round","Mid Coast",2008-07-15,2008-10-02,"Cat5",8,8,78,NA,NA
"SNF-085","4088-Actual Location-Karnowsky Ck New Channel",43.9959559,-123.9903295,"OR_WS_171002060804_02_106406","River/Stream","Year round","Mid Coast",2008-07-15,2009-11-09,"Cat2",0,0,149,NA,NA
"SNF-089","4092",43.97544971,-123.7393626,"OR_WS_171002060803_02_106438","River/Stream","Year round","Mid Coast",2009-07-31,2011-10-11,"Cat2",0,0,133,NA,NA
"SNF-089","4092",43.97544971,-123.7393626,"OR_WS_171002060803_02_106438","River/Stream","Spawn","Mid Coast",2009-10-15,2009-11-05,"Cat2",NA,NA,NA,0,0
"SNF-092","AndyCr_WT",45.29748909,-123.8872453,"OR_WS_171002030902_05_106219","River/Stream","Year round","North Coast",2017-07-07,2017-09-12,"Cat2",0,0,68,NA,NA
"SNF-093","LowerHiack_LTWT",45.08393183,-123.7918274,"OR_WS_171002030101_05_106099","River/Stream","Year round","North Coast",2009-07-14,2017-09-13,"Cat5",57,49,269,NA,NA
"SNF-093","LowerHiack_LTWT",45.08393183,-123.7918274,"OR_WS_171002030101_05_106099","River/Stream","Spawn","North Coast",2010-10-15,2014-11-06,"Cat2",NA,NA,NA,0,0
"SNF-094","NorthCreek_WT",44.90798714,-123.9075305,"OR_WS_171002040707_02_106179","River/Stream","Year round","Mid Coast",2016-08-12,2017-09-10,"Cat2",0,0,122,NA,NA
"SNF-094","NorthCreek_WT",44.90798714,-123.9075305,"OR_WS_171002040707_02_106179","River/Stream","Spawn","Mid Coast",2016-10-15,2016-10-17,"Cat2",NA,NA,NA,0,0
"SNF-095","PowderCk_LTWT_Site0500",45.24320075,-123.6818006,"OR_WS_171002030206_05_106105","River/Stream","Year round","North Coast",2008-07-30,2014-10-09,"Cat5",130,91,178,NA,NA
"SNF-095","PowderCk_LTWT_Site0500",45.24320075,-123.6818006,"OR_WS_171002030206_05_106105","River/Stream","Spawn","North Coast",2008-10-15,2012-10-23,"Cat2",NA,NA,NA,0,0
"SNF-096","PowderCk_WT_Site0524",45.24315334,-123.6748224,"OR_WS_171002030206_05_106105","River/Stream","Year round","North Coast",2009-07-14,2017-09-12,"Cat5",73,42,74,NA,NA
"SNF-096","PowderCk_WT_Site0524",45.24315334,-123.6748224,"OR_WS_171002030206_05_106105","River/Stream","Spawn","North Coast",2009-10-15,2009-11-08,"Cat2",NA,NA,NA,0,0
"SNF-104","StillwellCk_LTWT",45.08808374,-123.7917718,"OR_WS_171002030101_05_106099","River/Stream","Year round","North Coast",2008-07-07,2017-09-13,"Cat2",0,0,133,NA,NA
"SNF-104","StillwellCk_LTWT",45.08808374,-123.7917718,"OR_WS_171002030101_05_106099","River/Stream","Spawn","North Coast",2008-10-15,2008-10-26,"Cat2",NA,NA,NA,0,0
"SNF-105","UpperHiack_WT",45.06617853,-123.8255159,"OR_WS_171002030101_05_106099","River/Stream","Year round","North Coast",2008-08-07,2017-09-10,"Cat2",0,0,238,NA,NA
"UmatNF-001","3TrougFB_LTWT",44.979594,-119.5141264,"OR_WS_170702020802_05_102133","River/Stream","Year round","John Day",2009-06-09,2015-07-16,"Cat5",424,188,277,NA,NA
"UmatNF-001","3TrougFB_LTWT",44.979594,-119.5141264,"OR_WS_170702020802_05_102133","River/Stream","Spawn","John Day",2014-05-07,2016-05-15,"Cat5",NA,NA,NA,32,32
"UmatNF-003","AlderAtMT_LTWT",45.05183936,-119.4528744,"OR_WS_170702020803_05_102134","River/Stream","Year round","John Day",2008-06-24,2011-07-03,"Cat5",107,57,107,NA,NA
"UmatNF-003","AlderAtMT_LTWT",45.05183936,-119.4528744,"OR_WS_170702020803_05_102134","River/Stream","Spawn","John Day",2014-05-14,2014-05-15,"Cat2",NA,NA,NA,0,0
"UmatNF-004","BaconAtFB_LTWT",44.98344301,-119.488818,"OR_WS_170702020802_05_102133","River/Stream","Year round","John Day",2008-06-23,2016-10-18,"Cat2",0,0,277,NA,NA
"UmatNF-004","BaconAtFB_LTWT",44.98344301,-119.488818,"OR_WS_170702020802_05_102133","River/Stream","Spawn","John Day",2014-05-07,2016-05-15,"Cat2",NA,NA,NA,0,0
"UmatNF-005","BattleMT_LTWT",44.85701309,-118.7609235,"OR_WS_170702020402_05_102104","River/Stream","Year round","John Day",2008-07-03,2016-06-14,"Cat5",548,251,276,NA,NA
"UmatNF-006","BeemanCr_LTWT",44.86390506,-118.772026,"OR_WS_170702020402_05_102104","River/Stream","Year round","John Day",2008-07-09,2015-08-08,"Cat5",360,172,277,NA,NA
"UmatNF-007","BurntAMT_LTWT",45.70382923,-117.94592,"OR_WS_170601041104_02_103481","River/Stream","Year round","Grande Ronde",2008-07-24,2008-10-14,"Cat2",0,0,69,NA,NA
"UmatNF-010","Colvin2_LTWT",44.99338334,-119.6813218,"OR_WS_170702020804_05_102135","River/Stream","Year round","John Day",2008-05-21,2012-07-08,"Cat5",41,23,234,NA,NA
"UmatNF-010","Colvin2_LTWT",44.99338334,-119.6813218,"OR_WS_170702020804_05_102135","River/Stream","Spawn","John Day",2010-05-10,2015-05-15,"Cat5",NA,NA,NA,6,6
"UmatNF-015","EPhilMT_LTWT",45.62344778,-118.0710724,"OR_WS_170601041101_02_103478","River/Stream","Year round","Grande Ronde",2008-07-22,2009-10-07,"Cat2",0,0,143,NA,NA
"UmatNF-016","FrazerMT_LTWT",45.16339436,-118.6438137,"OR_WS_170702020502_05_102108","River/Stream","Year round","John Day",2009-06-22,2010-10-26,"Cat5",107,107,184,NA,NA
"UmatNF-016","FrazerMT_LTWT",45.16339436,-118.6438137,"OR_WS_170702020502_05_102108","River/Stream","Spawn","John Day",2010-06-03,2010-06-15,"Cat2",NA,NA,NA,0,0
"UmatNF-017","GordonCr_LTWT",45.66065444,-117.9982085,"OR_WS_170601041102_02_103479","River/Stream","Year round","Grande Ronde",2009-07-22,2010-05-30,"Cat2",0,0,71,NA,NA
"UmatNF-017","GordonCr_LTWT",45.66065444,-117.9982085,"OR_WS_170601041102_02_103479","River/Stream","Spawn","Grande Ronde",2010-01-04,2010-05-15,"Cat2",NA,NA,NA,0,0
"UmatNF-018","GranitUp_LTWT",44.85122204,-118.3971166,"OR_WS_170702020201_05_102092","River/Stream","Year round","John Day",2011-07-14,2015-07-12,"Cat5",86,72,257,NA,NA
"UmatNF-021","HowardMt_LTWT",44.84025523,-118.7188101,"OR_WS_170702020402_05_102104","River/Stream","Year round","John Day",2009-07-07,2016-07-07,"Cat5",452,215,277,NA,NA
"UmatNF-024","JarboAtFB_LTWT",45.78869853,-117.8571042,"OR_WS_170601041003_02_103476","River/Stream","Year round","Grande Ronde",2009-07-16,2015-10-25,"Cat5",337,179,248,NA,NA
"UmatNF-025","JarboBEF_LTWT",45.819823,-117.8617476,"OR_WS_170601041003_02_103476","River/Stream","Year round","Grande Ronde",2016-07-29,2016-10-12,"Cat2",0,0,64,NA,NA
"UmatNF-026","JunknsMT_LTWT",44.8786288,-118.7805996,"OR_WS_170702020402_05_102104","River/Stream","Year round","John Day",2008-07-09,2016-07-09,"Cat5",473,211,277,NA,NA
"UmatNF-028","KelsyAtFB_LTWT",44.93269835,-118.7827727,"OR_WS_170702020403_05_102105","River/Stream","Year round","John Day",2009-06-22,2011-10-27,"Cat5",563,241,276,NA,NA
"UmatNF-029","LightApl_LTWT",44.75207015,-118.4977417,"OR_WS_170702020204_05_102095","River/Stream","Year round","John Day",2011-07-14,2015-07-12,"Cat5",273,164,257,NA,NA
"UmatNF-031","LKelsyMT_LTWT",44.93411833,-118.7685521,"OR_WS_170702020403_05_102105","River/Stream","Year round","John Day",2010-06-30,2010-10-21,"Cat5",44,44,92,NA,NA
"UmatNF-032","LookAEag_LTWT",45.75526715,-117.9499798,"OR_WS_170601041004_02_103477","River/Stream","Year round","Grande Ronde",2008-07-26,2016-10-27,"Cat2",0,0,249,NA,NA
"UmatNF-033","LookGASP_LTWT",45.76607661,-117.9951353,"OR_WS_170601041001_02_103474","River/Stream","Year round","Grande Ronde",2008-08-03,2015-09-30,"Cat5",364,183,228,NA,NA
"UmatNF-038","MalryAtFB_LTWT",45.01085957,-119.2894947,"OR_WS_170702020708_05_102128","River/Stream","Year round","John Day",2009-07-08,2012-10-02,"Cat5",62,62,262,NA,NA
"UmatNF-041","MottetFB_LTWT",45.76828056,-117.9108959,"OR_WS_170601041002_02_103475","River/Stream","Year round","Grande Ronde",2016-07-01,2016-10-12,"Cat5",67,67,92,NA,NA
"UmatNF-042","NFDesBEx_LTWT",44.81822218,-118.6376533,"OR_WS_170702020401_05_102103","River/Stream","Year round","John Day",2008-07-09,2008-09-23,"Cat5",55,55,77,NA,NA
"UmatNF-043","NFDeso45_LTWT",44.82121743,-118.6774397,"OR_WS_170702020401_05_102103","River/Stream","Year round","John Day",2009-07-07,2015-10-27,"Cat5",482,273,276,NA,NA
"UmatNF-045","NFDesoMT_LTWT",44.81950866,-118.6885721,"OR_WS_170702020401_05_102103","River/Stream","Year round","John Day",2008-07-09,2009-10-28,"Cat5",127,127,163,NA,NA
"UmatNF-053","Ptams2Rd_LTWT",45.08995857,-119.2199297,"OR_WS_170702020706_05_102126","River/Stream","Year round","John Day",2011-07-05,2011-10-25,"Cat5",52,52,88,NA,NA
