OBJECTID,AU_ID,AU_Name,AU_WBType,AU_UseCode,AU_LenMile,AU_AreaAcr,HUC12,AQWMS_NUM,AQWMS_TXT
3762,OR_SR_1801020606_05_107004,Mill Creek,460,5,1.232533858,0,1.80102E+11,107004,107004
3763,OR_SR_1801020606_05_107005,East Fork Cottonwood Creek,460,5,1.685565346,0,1.80102E+11,107005,107005
3764,OR_SR_1801020606_05_107006,Cottonwood Creek,460,5,1.922849626,0,1.80102E+11,107006,107006
3765,OR_SR_1801020609_05_107007,Cow Creek,460,5,1.012113782,0,1.80102E+11,107007,107007
3766,OR_SR_1802000101_05_102672,Drews Creek,460,5,1.151254403,0,1.802E+11,102672,102672
3767,OR_SR_1802000101_05_102673,Drews Creek,460,5,17.29540297,0,1.802E+11,102673,102673
3768,OR_SR_1802000102_05_102674,Cox Creek,460,5,9.551265012,0,1.802E+11,102674,102674
3769,OR_SR_1802000102_05_102675,East Branch Thomas Creek,460,5,6.78920867,0,1.802E+11,102675,102675
3770,OR_SR_1802000102_05_102676,Thomas Creek,460,5,7.633241563,0,1.802E+11,102676,102676
3771,OR_SR_1802000103_05_102699,Pine Creek,460,5,1.262995914,0,1.802E+11,102699,102699
3772,OR_SR_1802000104_05_102677,Dry Creek,460,5,10.47345888,0,1.802E+11,102677,102677
3773,OR_WS_160402010101_05_102645,Butte Creek,460,5,138.1346366,0,1.60402E+11,102645,102645
3774,OR_WS_160402010102_05_102646,Blue Mountain Draw,460,5,246.8426323,0,1.60402E+11,102646,102646
3775,OR_WS_160402010103_05_102647,Upper Oregon Canyon Creek,460,5,150.9985511,0,1.60402E+11,102647,102647
3776,OR_WS_160402010104_05_102648,Jackson Creek,460,5,81.03664646,0,1.60402E+11,102648,102648
3777,OR_WS_160402010105_05_102649,Jaca Creek,460,5,127.9821245,0,1.60402E+11,102649,102649
3778,OR_WS_160402010106_05_102650,Middle Oregon Canyon Creek,460,5,172.3519555,0,1.60402E+11,102650,102650
3779,OR_WS_160402010107_05_102651,Tenmile Creek,460,5,158.1955229,0,1.60402E+11,102651,102651
3780,OR_WS_160402010108_05_102652,Corral Creek,460,5,23.29135965,0,1.60402E+11,102652,102652
3781,OR_WS_160402010109_05_102653,Lower Oregon Canyon Creek,460,5,213.053919,0,1.60402E+11,102653,102653
3782,OR_WS_160402010201_05_102670,Sage Creek,460,5,30.6288496,0,1.60402E+11,102670,102670
3783,OR_WS_160402010202_05_102654,Payne Creek,460,5,53.45160246,0,1.60402E+11,102654,102654
3784,OR_WS_160402010203_05_102655,Riser Creek,460,5,0.393787993,0,1.60402E+11,102655,102655
3785,OR_WS_160402010204_05_102671,Upper McDermitt Creek,460,5,84.38163052,0,1.60402E+11,102671,102671
3786,OR_WS_160402010205_05_102656,Mine Creek,460,5,83.61560334,0,1.60402E+11,102656,102656
3787,OR_WS_160402010206_05_102657,Cottonwood Creek,460,5,113.0435804,0,1.60402E+11,102657,102657
3788,OR_WS_160402010207_05_102658,Lower McDermitt Creek,460,5,47.85951314,0,1.60402E+11,102658,102658
3789,OR_WS_160402010304_05_102659,Lower East Fork Quinn River,460,5,10.42727124,0,1.60402E+11,102659,102659
3790,OR_WS_160402011003_05_102660,Headwaters Kings River,460,5,5.974952101,0,1.60402E+11,102660,102660
3791,OR_WS_160402050301_05_102661,Black Rock Spring,460,5,88.89634985,0,1.60402E+11,102661,102661
3792,OR_WS_160402050302_05_102662,Upper Long Draw,460,5,120.5135301,0,1.60402E+11,102662,102662
3793,OR_WS_160402050303_05_102663,Lower Long Draw,460,5,8.642829906,0,1.60402E+11,102663,102663
3794,OR_WS_160402050401_05_102664,Box Canyon Creek,460,5,132.1108057,0,1.60402E+11,102664,102664
3795,OR_WS_160402050402_05_102665,Headwaters Rincon Creek,460,5,77.68913499,0,1.60402E+11,102665,102665
3796,OR_WS_160402050403_05_102666,Upper Rincon Creek,460,5,44.42981341,0,1.60402E+11,102666,102666
3797,OR_WS_160402050404_05_102667,Middle Rincon Creek,460,5,92.95279599,0,1.60402E+11,102667,102667
3798,OR_WS_160402050405_05_102668,Lower Rincon Creek,460,5,33.72672278,0,1.60402E+11,102668,102668
3799,OR_WS_160402050601_05_102669,Hawks Mountain,460,5,17.5634877,0,1.60402E+11,102669,102669
3800,OR_WS_170501030802_05_103240,Coal Mine Basin Creek-Succor Creek,460,5,26.71933077,0,1.70501E+11,103240,103240
3801,OR_WS_170501030803_05_103239,Dry Creek,460,5,12.06370107,0,1.70501E+11,103239,103239
3802,OR_WS_170501030804_05_103238,McBride Creek,460,5,7.939355279,0,1.70501E+11,103238,103238
3803,OR_WS_170501030805_05_102832,Deadman Gulch-Succor Creek,460,5,61.78130586,0,1.70501E+11,102832,102832
3804,OR_WS_170501030901_05_102833,Carter Creek,460,5,65.01084436,0,1.70501E+11,102833,102833
3805,OR_WS_170501030902_05_102834,Spring Creek-Succor Creek,460,5,30.8015002,0,1.70501E+11,102834,102834
3806,OR_WS_170501030903_05_102835,Pole Creek-Succor Creek,460,5,81.16986752,0,1.70501E+11,102835,102835
3807,OR_WS_170501030904_05_102836,Board Corral Gulch-Succor Creek,460,5,76.51798053,0,1.70501E+11,102836,102836
3808,OR_WS_170501030905_05_102837,Camp Kettle Creek-Succor Creek,460,5,65.94443301,0,1.70501E+11,102837,102837
3809,OR_WS_170501030906_05_103237,Sage Creek,460,5,11.65072095,0,1.70501E+11,103237,103237
3810,OR_WS_170501030907_05_103236,South Alkali Creek-Succor Creek,460,5,59.82040402,0,1.70501E+11,103236,103236
3811,OR_WS_170501031101_05_102838,Alkali Creek,460,5,81.71955938,0,1.70501E+11,102838,102838
3812,OR_WS_170501031102_05_103235,Golden Gate Canal-Snake River,460,5,21.91895412,0,1.70501E+11,103235,103235
3813,OR_WS_170501031103_05_103234,South Boise Drain-Snake River,460,5,87.10620908,0,1.70501E+11,103234,103234
3814,OR_WS_170501050907_05_103254,Spring Creek,460,5,21.80115263,0,1.70501E+11,103254,103254
3815,OR_WS_170501060403_05_103257,Mahogany Creek,460,5,33.94518353,0,1.70501E+11,103257,103257
3816,OR_WS_170501060501_05_102839,Upper Tent Creek,460,5,112.6088782,0,1.70501E+11,102839,102839
3817,OR_WS_170501060502_05_102840,Middle Tent Creek,460,5,58.52063255,0,1.70501E+11,102840,102840
3818,OR_WS_170501060503_05_103255,Defeat Butte,460,5,35.84773237,0,1.70501E+11,103255,103255
3819,OR_WS_170501060504_05_103256,Lower Tent Creek,460,5,30.46572775,0,1.70501E+11,103256,103256
3820,OR_WS_170501070101_05_102841,Upper Toppin Creek,460,5,127.118724,0,1.70501E+11,102841,102841
3821,OR_WS_170501070102_05_102842,Mustang Lake,460,5,60.24516862,0,1.70501E+11,102842,102842
3822,OR_WS_170501070103_05_102843,Lower Toppin Creek,460,5,134.1918561,0,1.70501E+11,102843,102843
3823,OR_WS_170501070104_05_103258,Jack Creek,460,5,74.82111278,0,1.70501E+11,103258,103258
3824,OR_WS_170501070105_05_102844,Headwaters West Little Owyhee River,460,5,68.83303228,0,1.70501E+11,102844,102844
3825,OR_WS_170501070106_05_102845,Upper West Little Owyhee River,460,5,132.8530858,0,1.70501E+11,102845,102845
3826,OR_WS_170501070107_05_102846,Middle West Little Owyhee River,460,5,152.6547397,0,1.70501E+11,102846,102846
3827,OR_WS_170501070108_05_102847,Lower West Little Owyhee River,460,5,36.98565823,0,1.70501E+11,102847,102847
3828,OR_WS_170501070201_05_102848,Upper Antelope Creek,460,5,118.5149425,0,1.70501E+11,102848,102848
3829,OR_WS_170501070202_05_102849,Upper Pole Creek,460,5,109.7245383,0,1.70501E+11,102849,102849
3830,OR_WS_170501070203_05_102850,Field Creek,460,5,73.81254986,0,1.70501E+11,102850,102850
3831,OR_WS_170501070204_05_102851,Lower Pole Creek,460,5,158.7887068,0,1.70501E+11,102851,102851
3832,OR_WS_170501070205_05_102852,Middle Antelope Creek,460,5,75.93311259,0,1.70501E+11,102852,102852
3833,OR_WS_170501070206_05_102853,Upper Little Antelope Creek,460,5,57.03172825,0,1.70501E+11,102853,102853
3834,OR_WS_170501070207_05_102854,Lower Little Antelope Creek,460,5,135.2969071,0,1.70501E+11,102854,102854
3835,OR_WS_170501070208_05_102855,Lower Antelope Creek,460,5,74.89850608,0,1.70501E+11,102855,102855
3836,OR_WS_170501070301_05_103251,Upper Middle Fork Owyhee River,460,5,61.87826516,0,1.70501E+11,103251,103251
3837,OR_WS_170501070302_05_103250,Pole Creek,460,5,92.97846898,0,1.70501E+11,103250,103250
3838,OR_WS_170501070303_05_102856,Lower Middle Fork Owyhee River,460,5,61.67276228,0,1.70501E+11,102856,102856
3839,OR_WS_170501070403_05_103247,Upper North Fork Owyhee River,460,5,1.860687675,0,1.70501E+11,103247,103247
3840,OR_WS_170501070404_05_103248,Squaw Creek,460,5,6.216435939,0,1.70501E+11,103248,103248
3841,OR_WS_170501070405_05_103246,Cherry Creek,460,5,56.83675318,0,1.70501E+11,103246,103246
3842,OR_WS_170501070406_05_103249,Lower North Fork Owyhee River,460,5,32.59772495,0,1.70501E+11,103249,103249
3843,OR_WS_170501070501_05_103252,Dukes Creek-Owyhee River,460,5,5.627718459,0,1.70501E+11,103252,103252
3844,OR_WS_170501070502_05_103253,Oregon Lake Creek,460,5,43.88840052,0,1.70501E+11,103253,103253
3845,OR_WS_170501070503_05_102857,Bull Creek-Owyhee River,460,5,120.4202049,0,1.70501E+11,102857,102857
3846,OR_WS_170501070504_05_102858,Warm Springs Canyon-Owyhee River,460,5,75.93442861,0,1.70501E+11,102858,102858
3847,OR_WS_170501070601_05_103245,Upper Soldier Creek,460,5,113.5231992,0,1.70501E+11,103245,103245
3848,OR_WS_170501070602_05_102859,Mud Flat Creek,460,5,108.1494666,0,1.70501E+11,102859,102859
3849,OR_WS_170501070603_05_102860,Willow Creek,460,5,64.59996703,0,1.70501E+11,102860,102860
3850,OR_WS_170501070604_05_102861,Spring Creek,460,5,62.46736151,0,1.70501E+11,102861,102861
3851,OR_WS_170501070605_05_102862,Lower Soldier Creek,460,5,24.25418854,0,1.70501E+11,102862,102862
3852,OR_WS_170501070701_05_102863,Whitehorse Creek-Owyhee River,460,5,98.65681596,0,1.70501E+11,102863,102863
3853,OR_WS_170501070702_05_102864,Skull Creek-Owyhee River,460,5,89.89156125,0,1.70501E+11,102864,102864
3854,OR_WS_170501070703_05_102865,Sand Hollow-Owyhee River,460,5,58.16133769,0,1.70501E+11,102865,102865
3855,OR_WS_170501070704_05_102866,China Gulch-Owyhee River,460,5,116.6625943,0,1.70501E+11,102866,102866
3856,OR_WS_170501070705_05_102867,Rome Cliffs-Owyhee River,460,5,83.32670267,0,1.70501E+11,102867,102867
3857,OR_WS_170501080403_05_103244,Lone Tree Creek,460,5,43.69942602,0,1.70501E+11,103244,103244
3858,OR_WS_170501080501_05_103242,Baxter Creek-Jordan Creek,460,5,25.42126362,0,1.70501E+11,103242,103242
3859,OR_WS_170501080502_05_102868,Sheep Spring Creek,460,5,104.5991175,0,1.70501E+11,102868,102868
3860,OR_WS_170501080503_05_103243,Hooker Creek,460,5,79.89022429,0,1.70501E+11,103243,103243
3861,OR_WS_170501080504_05_102869,Jack Creek,460,5,107.1736778,0,1.70501E+11,102869,102869
3862,OR_WS_170501080505_05_102870,Downey Creek-Jordan Creek,460,5,72.24281906,0,1.70501E+11,102870,102870
3863,OR_WS_170501080602_05_103241,Posey Creek-Cow Creek,460,5,61.68486655,0,1.70501E+11,103241,103241
3864,OR_WS_170501080603_05_102871,Spring Branch,460,5,56.39366343,0,1.70501E+11,102871,102871
3865,OR_WS_170501080604_05_102872,Mahogany Creek,460,5,118.5301475,0,1.70501E+11,102872,102872
3866,OR_WS_170501080605_05_102873,Downey Canyon-Cow Creek,460,5,40.46515581,0,1.70501E+11,102873,102873
3867,OR_WS_170501080701_05_102874,Cove Creek-Cow Creek,460,5,116.7193923,0,1.70501E+11,102874,102874
3868,OR_WS_170501080702_05_102875,Jordan Craters-Frontal Lower Cow Lake,460,5,61.05179852,0,1.70501E+11,102875,102875
3869,OR_WS_170501080703_05_102876,Cow Creek,460,5,58.11918534,0,1.70501E+11,102876,102876
3870,OR_WS_170501080801_05_102877,Rock Creek,460,5,66.38437456,0,1.70501E+11,102877,102877
3871,OR_WS_170501080802_05_102878,Dixons Rock Reservoir-Jordan Creek,460,5,19.24398026,0,1.70501E+11,102878,102878
3872,OR_WS_170501080803_05_102879,Merrill Springs-Jordan Creek,460,5,111.4522375,0,1.70501E+11,102879,102879
3873,OR_WS_170501080804_05_102880,Dry Creek,460,5,127.8047935,0,1.70501E+11,102880,102880
3874,OR_WS_170501080805_05_102881,Boney Canyon-Jordan Creek,460,5,37.61074243,0,1.70501E+11,102881,102881
3875,OR_WS_170501090101_05_102882,Bowden Hills,460,5,131.5481535,0,1.70501E+11,102882,102882
3876,OR_WS_170501090102_05_102883,Big Bend Reservoir,460,5,258.5189468,0,1.70501E+11,102883,102883
3877,OR_WS_170501090103_05_102884,Three Man Butte Well,460,5,312.6707643,0,1.70501E+11,102884,102884
3878,OR_WS_170501090104_05_102885,Bad News Reservoir,460,5,120.9328636,0,1.70501E+11,102885,102885
3879,OR_WS_170501090105_05_102886,Black Hills,460,5,110.8523158,0,1.70501E+11,102886,102886
3880,OR_WS_170501090106_05_102887,Pothole Springs,460,5,93.0130648,0,1.70501E+11,102887,102887
3881,OR_WS_170501090201_05_102888,Upper Wildcat Creek,460,5,133.4013956,0,1.70501E+11,102888,102888
3882,OR_WS_170501090202_05_102889,Grassy Ridge,460,5,65.67449437,0,1.70501E+11,102889,102889
3883,OR_WS_170501090203_05_102890,Lower Wildcat Creek,460,5,121.6432576,0,1.70501E+11,102890,102890
3884,OR_WS_170501090204_05_102891,Bone Creek,460,5,106.759631,0,1.70501E+11,102891,102891
3885,OR_WS_170501090301_05_102892,Upper Rattlesnake Creek,460,5,134.4137513,0,1.70501E+11,102892,102892
3886,OR_WS_170501090302_05_102893,Middle Rattlesnake Creek,460,5,66.54626742,0,1.70501E+11,102893,102893
3887,OR_WS_170501090303_05_102894,Tree Spring,460,5,53.71243043,0,1.70501E+11,102894,102894
3888,OR_WS_170501090304_05_102895,Battle Creek,460,5,162.8516153,0,1.70501E+11,102895,102895
3889,OR_WS_170501090305_05_102896,Bull Creek,460,5,107.6907885,0,1.70501E+11,102896,102896
3890,OR_WS_170501090306_05_102897,Red Hills,460,5,69.28936186,0,1.70501E+11,102897,102897
3891,OR_WS_170501090307_05_102898,Lower Rattlesnake Creek,460,5,88.55965294,0,1.70501E+11,102898,102898
3892,OR_WS_170501090401_05_102899,Peacock Creek,460,5,84.71905186,0,1.70501E+11,102899,102899
3893,OR_WS_170501090402_05_102900,Upper Dry Creek,460,5,108.5228388,0,1.70501E+11,102900,102900
3894,OR_WS_170501090403_05_102901,Middle Dry Creek,460,5,98.8485765,0,1.70501E+11,102901,102901
3895,OR_WS_170501090404_05_102902,Corbin Creek,460,5,89.34544368,0,1.70501E+11,102902,102902
3896,OR_WS_170501090405_05_102903,Indian Fort Creek,460,5,94.67833568,0,1.70501E+11,102903,102903
3897,OR_WS_170501090406_05_102904,The Basin,460,5,33.45062257,0,1.70501E+11,102904,102904
3898,OR_WS_170501090407_05_102905,Lower Dry Creek,460,5,91.42997922,0,1.70501E+11,102905,102905
3899,OR_WS_170501090501_05_102906,1.70501E+11,460,5,19.4175761,0,1.70501E+11,102906,102906
3900,OR_WS_170501090502_05_102907,Palomino Lake,460,5,55.8751123,0,1.70501E+11,102907,102907
3901,OR_WS_170501090503_05_102908,Upper Palomino Creek,460,5,80.14407657,0,1.70501E+11,102908,102908
3902,OR_WS_170501090504_05_102909,Scott Butte Creek,460,5,42.1554666,0,1.70501E+11,102909,102909
3903,OR_WS_170501090505_05_102910,Lower Palomino Creek,460,5,136.0264369,0,1.70501E+11,102910,102910
3904,OR_WS_170501090506_05_102911,Drought Creek-Crooked Creek,460,5,152.7507478,0,1.70501E+11,102911,102911
3905,OR_WS_170501090507_05_102912,Crooked Creek,460,5,66.63847815,0,1.70501E+11,102912,102912
3906,OR_WS_170501100101_05_102913,Iron Mountain,460,5,64.3453736,0,1.70501E+11,102913,102913
3907,OR_WS_170501100102_05_102914,Saddle Butte Lava Fields,460,5,75.73293427,0,1.70501E+11,102914,102914
3908,OR_WS_170501100103_05_102915,Owyhee Canyon-Owyhee River,460,5,49.95294971,0,1.70501E+11,102915,102915
3909,OR_WS_170501100104_05_102916,Granite Creek-Owyhee River,460,5,31.68189643,0,1.70501E+11,102916,102916
3910,OR_WS_170501100105_05_102917,Upper Ryegrass Creek,460,5,54.92795835,0,1.70501E+11,102917,102917
3911,OR_WS_170501100106_05_102918,Middle Ryegrass Creek,460,5,90.78864358,0,1.70501E+11,102918,102918
3912,OR_WS_170501100107_05_102919,Lower Ryegrass Creek,460,5,32.15351138,0,1.70501E+11,102919,102919
3913,OR_WS_170501100108_05_102920,White Rock Creek-Owyhee River,460,5,96.13580918,0,1.70501E+11,102920,102920
3914,OR_WS_170501100201_05_102921,Bogus Creek,460,5,122.5851308,0,1.70501E+11,102921,102921
3915,OR_WS_170501100202_05_102922,Bull Creek,460,5,93.33458912,0,1.70501E+11,102922,102922
3916,OR_WS_170501100203_05_102923,Jackson Creek,460,5,57.39873964,0,1.70501E+11,102923,102923
3917,OR_WS_170501100204_05_102924,Mud Creek-Owyhee River,460,5,132.8996155,0,1.70501E+11,102924,102924
3918,OR_WS_170501100205_05_102925,Juniper Canyon-Owyhee River,460,5,128.4292958,0,1.70501E+11,102925,102925
3919,OR_WS_170501100206_05_102926,Red Butte Canyon,460,5,75.41433178,0,1.70501E+11,102926,102926
3920,OR_WS_170501100207_05_102927,Birch Creek-Owyhee River,460,5,109.2275317,0,1.70501E+11,102927,102927
3921,OR_WS_170501100301_05_102928,Upper Crowley Creek,460,5,95.82519823,0,1.70501E+11,102928,102928
3922,OR_WS_170501100302_05_102929,Lower Crowley Creek,460,5,109.4790797,0,1.70501E+11,102929,102929
3923,OR_WS_170501100303_05_102930,Sutton Creek,460,5,80.43807149,0,1.70501E+11,102930,102930
3924,OR_WS_170501100304_05_102931,Turnbull Well,460,5,65.03858397,0,1.70501E+11,102931,102931
3925,OR_WS_170501100305_05_102932,Duck Creek,460,5,40.88579846,0,1.70501E+11,102932,102932
3926,OR_WS_170501100306_05_102933,Turnbull Lakebed,460,5,53.1543718,0,1.70501E+11,102933,102933
3927,OR_WS_170501100307_05_102934,Mustang Butte-Frontal Piute Lakebed,460,5,39.34509184,0,1.70501E+11,102934,102934
3928,OR_WS_170501100308_05_102935,Piute Lakebed,460,5,15.43307692,0,1.70501E+11,102935,102935
3929,OR_WS_170501100309_05_102936,Mud Lake,460,5,37.90913922,0,1.70501E+11,102936,102936
3930,OR_WS_170501100310_05_102937,Burnt Flat Creek,460,5,77.21853725,0,1.70501E+11,102937,102937
3931,OR_WS_170501100311_05_102938,Road Canyon,460,5,54.57673581,0,1.70501E+11,102938,102938
3932,OR_WS_170501100312_05_102939,Tex Martin Lake,460,5,4.921622654,0,1.70501E+11,102939,102939
3933,OR_WS_170501100401_05_102940,Headwaters Dry Creek,460,5,72.83824199,0,1.70501E+11,102940,102940
3934,OR_WS_170501100402_05_102941,Skull Creek,460,5,47.87845893,0,1.70501E+11,102941,102941
3935,OR_WS_170501100403_05_102942,Upper Butte Creek,460,5,65.90247138,0,1.70501E+11,102942,102942
3936,OR_WS_170501100404_05_102943,Wildcat Creek,460,5,92.22933606,0,1.70501E+11,102943,102943
3937,OR_WS_170501100405_05_103259,Lower Butte Creek,460,5,99.85792503,0,1.70501E+11,103259,103259
3938,OR_WS_170501100406_05_102944,Windy Reservoir-Dry Creek,460,5,44.38020911,0,1.70501E+11,102944,102944
3939,OR_WS_170501100407_05_102945,Canyon Springs-Dry Creek,460,5,61.4148554,0,1.70501E+11,102945,102945
3940,OR_WS_170501100501_05_102946,Upper Juniper Creek,460,5,107.2522889,0,1.70501E+11,102946,102946
3941,OR_WS_170501100502_05_102947,Lower Juniper Creek,460,5,82.3379573,0,1.70501E+11,102947,102947
3942,OR_WS_170501100503_05_102948,Black Bull Springs-Dry Creek,460,5,47.19907408,0,1.70501E+11,102948,102948
3943,OR_WS_170501100504_05_102949,Hurley Spring Creek-Dry Creek,460,5,64.90355268,0,1.70501E+11,102949,102949
3944,OR_WS_170501100505_05_103261,Freezeout Creek-Dry Creek,460,5,63.99880506,0,1.70501E+11,103261,103261
3945,OR_WS_170501100506_05_102950,Sand Hollow,460,5,75.28527704,0,1.70501E+11,102950,102950
3946,OR_WS_170501100507_05_102951,Twin Springs Creek-Dry Creek,460,5,68.03807274,0,1.70501E+11,102951,102951
3947,OR_WS_170501100601_05_102952,Blue Canyon,460,5,47.46567374,0,1.70501E+11,102952,102952
3948,OR_WS_170501100602_05_102953,Willow Creek-Owyhee River,460,5,102.8258343,0,1.70501E+11,102953,102953
3949,OR_WS_170501100603_05_102954,Leslie Gulch,460,5,43.36918156,0,1.70501E+11,102954,102954
3950,OR_WS_170501100604_05_102955,Craig Gulch-Owyhee River,460,5,47.21032821,0,1.70501E+11,102955,102955
3951,OR_WS_170501100605_05_102956,Three Fingers Gulch,460,5,95.23322437,0,1.70501E+11,102956,102956
3952,OR_WS_170501100606_05_102957,Carlton Canyon-Owyhee River,460,5,95.7500389,0,1.70501E+11,102957,102957
3953,OR_WS_170501100607_05_102958,Acton Gulch,460,5,37.60015682,0,1.70501E+11,102958,102958
3954,OR_WS_170501100608_05_102959,Cherry Creek-Owyhee River,460,5,79.53276274,0,1.70501E+11,102959,102959
3955,OR_WS_170501100701_05_102960,Indian Creek-Owyhee River,460,5,67.62008873,0,1.70501E+11,102960,102960
3956,OR_WS_170501100702_05_102961,Tunnel Canyon-Owyhee River,460,5,76.59509867,0,1.70501E+11,102961,102961
3957,OR_WS_170501100703_05_102962,Sand Hollow Creek,460,5,40.70569435,0,1.70501E+11,102962,102962
3958,OR_WS_170501100704_05_102963,Rock Spring Canyon-Owyhee River,460,5,101.9879988,0,1.70501E+11,102963,102963
3959,OR_WS_170501100705_05_102964,Cow Hollow,460,5,151.3933085,0,1.70501E+11,102964,102964
3960,OR_WS_170501100706_05_102965,Fletcher Gulch-Owyhee River,460,5,97.89786173,0,1.70501E+11,102965,102965
3961,OR_WS_170501150101_05_102966,Locket Gulch,460,5,35.95076327,0,1.70501E+11,102966,102966
3962,OR_WS_170501150102_05_103233,Homestead Gulch-Snake River,460,5,25.43594294,0,1.70501E+11,103233,103233
3963,OR_WS_170501150103_05_103232,Ashlock Gulch-Snake River,460,5,48.87068918,0,1.70501E+11,103232,103232
3964,OR_WS_170501150104_05_103269,Plummer Slough-Snake River,460,5,47.23412145,0,1.70501E+11,103269,103269
3965,OR_WS_170501150201_05_102967,Jacobsen Gulch,460,5,89.44321534,0,1.70501E+11,102967,102967
3966,OR_WS_170501150203_05_102968,Coyote Gulch,460,5,78.51701513,0,1.70501E+11,102968,102968
3967,OR_WS_170501150204_05_103272,Buttermilk Gulch-Snake River,460,5,77.68881915,0,1.70501E+11,103272,103272
3968,OR_WS_170501160101_05_102969,Big Creek,460,5,52.43806399,0,1.70501E+11,102969,102969
3969,OR_WS_170501160102_05_102970,Lake Creek,460,5,96.24259993,0,1.70501E+11,102970,102970
3970,OR_WS_170501160103_05_102971,Bosonberg Creek-Malheur River,460,5,62.33795882,0,1.70501E+11,102971,102971
3971,OR_WS_170501160104_05_102972,Summit Creek,460,5,74.28319009,0,1.70501E+11,102972,102972
3972,OR_WS_170501160105_05_102973,Cliff Creek-Malheur River,460,5,64.34020161,0,1.70501E+11,102973,102973
3973,OR_WS_170501160106_05_102974,Bluebucket Creek,460,5,57.96225763,0,1.70501E+11,102974,102974
3974,OR_WS_170501160107_05_102975,Coyote Creek-Malheur River,460,5,59.81987959,0,1.70501E+11,102975,102975
3975,OR_WS_170501160201_05_102976,Middle Fork Wolf Creek,460,5,21.00183893,0,1.70501E+11,102976,102976
3976,OR_WS_170501160202_05_102977,East Fork Wolf Creek,460,5,22.14315603,0,1.70501E+11,102977,102977
3977,OR_WS_170501160203_05_102978,Squaw Creek-Wolf Creek,460,5,35.73484865,0,1.70501E+11,102978,102978
3978,OR_WS_170501160204_05_102979,Calamity Creek,460,5,109.5256611,0,1.70501E+11,102979,102979
3979,OR_WS_170501160205_05_102980,Duck Creek-Wolf Creek,460,5,56.91244961,0,1.70501E+11,102980,102980
3980,OR_WS_170501160301_05_102981,Upper Pine Creek,460,5,82.17826381,0,1.70501E+11,102981,102981
3981,OR_WS_170501160302_05_102982,Middle Pine Creek,460,5,88.32941305,0,1.70501E+11,102982,102982
3982,OR_WS_170501160303_05_102983,Lower Pine Creek,460,5,49.37415295,0,1.70501E+11,102983,102983
3983,OR_WS_170501160401_05_102984,Upper Stinkingwater Creek,460,5,141.9024637,0,1.70501E+11,102984,102984
3984,OR_WS_170501160402_05_102985,Little Stinkingwater Creek,460,5,61.44377803,0,1.70501E+11,102985,102985
3985,OR_WS_170501160403_05_102986,Middle Stinkingwater Creek,460,5,74.79876624,0,1.70501E+11,102986,102986
3986,OR_WS_170501160404_05_102987,Lower Stinkingwater Creek,460,5,84.43724933,0,1.70501E+11,102987,102987
3987,OR_WS_170501160501_05_102988,Miller Reservoir,460,5,46.79556418,0,1.70501E+11,102988,102988
3988,OR_WS_170501160502_05_102989,Muddy Creek-Malheur River,460,5,47.12285078,0,1.70501E+11,102989,102989
3989,OR_WS_170501160503_05_102990,Griffin Creek,460,5,44.0012869,0,1.70501E+11,102990,102990
3990,OR_WS_170501160504_05_102991,Mule Creek-Malheur River,460,5,109.5454937,0,1.70501E+11,102991,102991
3991,OR_WS_170501160601_05_102992,Tamarack Creek,460,5,56.39329799,0,1.70501E+11,102992,102992
3992,OR_WS_170501160602_05_102993,Cottonwood Reservoir,460,5,64.16339569,0,1.70501E+11,102993,102993
3993,OR_WS_170501160603_05_102994,Upper Otis Creek,460,5,66.56822031,0,1.70501E+11,102994,102994
3994,OR_WS_170501160604_05_102995,Lower Otis Creek,460,5,85.68497719,0,1.70501E+11,102995,102995
3995,OR_WS_170501160701_05_102996,Cottonwood Creek-Malheur River,460,5,63.34173043,0,1.70501E+11,102996,102996
3996,OR_WS_170501160702_05_102997,Upton Mountain-Malheur River,460,5,40.40822464,0,1.70501E+11,102997,102997
3997,OR_WS_170501160703_05_102998,Gold Gulch-Malheur River,460,5,66.11967113,0,1.70501E+11,102998,102998
3998,OR_WS_170501160704_05_102999,Big Boulder Reservoir-Warm Springs Creek,460,5,52.6666186,0,1.70501E+11,102999,102999
3999,OR_WS_170501160705_05_103000,Winnemucca Creek-Malheur River,460,5,36.0625639,0,1.70501E+11,103000,103000
4000,OR_WS_170501160801_05_103001,Standcliff Creek,460,5,37.20552249,0,1.70501E+11,103001,103001
4001,OR_WS_170501160802_05_103002,Camp Creek,460,5,68.10792519,0,1.70501E+11,103002,103002
4002,OR_WS_170501160803_05_103003,Indian Creek,460,5,111.6249149,0,1.70501E+11,103003,103003
4003,OR_WS_170501160804_05_103004,South Fork Reservoir-South Fork Malheur River,460,5,88.97340978,0,1.70501E+11,103004,103004
4004,OR_WS_170501160805_05_103005,Deadman Creek,460,5,106.4030701,0,1.70501E+11,103005,103005
4005,OR_WS_170501160806_05_103006,Pole Creek-South Fork Malheur River,460,5,41.48377289,0,1.70501E+11,103006,103006
4006,OR_WS_170501160901_05_103007,Upper Crane Creek,460,5,142.0519838,0,1.70501E+11,103007,103007
4007,OR_WS_170501160902_05_103008,Beaver Creek,460,5,70.25108063,0,1.70501E+11,103008,103008
4008,OR_WS_170501160903_05_103009,Little Crane Creek,460,5,90.44362133,0,1.70501E+11,103009,103009
